0	4339
0	1610
0	3571
0	3507
1	3241
8	1839
14	3952
14	3519
14	3382
23	1499
25	3300
29	4000
30	1122
33	2577
37	1603
37	833
37	3197
47	2027
47	3196
47	1054
49	3565
54	4422
58	782
60	3196
62	3628
64	4465
67	359
70	3656
73	611
75	3241
76	2484
78	1127
80	3170
80	152
80	1575
80	3452
80	1692
86	2305
88	1540
93	3075
94	3522
98	27
99	4459
102	3401
102	893
109	393
109	534
109	3669
109	2131
109	3324
109	3401
109	3739
109	330
110	4562
111	3450
112	1540
112	2853
112	4744
112	189
112	3109
116	3546
116	3967
116	2358
116	2159
116	1110
116	893
120	808
127	2740
129	493
132	1835
132	1355
134	1073
135	3562
135	2410
135	1127
135	2411
136	1646
139	3012
144	4423
145	3401
145	2187
146	2577
147	3075
148	3241
152	4422
152	3116
152	2956
152	2136
152	2521
157	2816
159	3197
163	894
164	821
167	4401
168	2860
169	2920
169	4548
173	1428
173	2148
174	2105
175	1799
177	4000
178	2385
181	1116
187	1858
187	535
188	4212
191	2358
192	4122
192	3135
194	2848
195	456
200	3422
201	4466
205	863
205	1889
208	4744
212	3241
212	893
213	4562
215	3399
218	402
219	2730
219	1348
219	3135
219	985
220	4158
221	3999
223	1203
230	4059
231	3753
232	1390
236	2890
236	4081
236	3153
236	4523
236	92
236	4426
237	2632
237	67
237	1596
238	4000
238	1825
238	1104
238	3999
238	4670
239	591
239	2037
239	3433
239	1883
239	1644
239	2577
239	3285
239	2517
239	2922
239	4572
240	2577
246	3241
247	4659
247	1218
247	4422
247	4345
247	618
247	2808
248	2273
252	4422
253	4190
261	3947
261	3008
261	246
261	3818
267	4308
268	3241
270	2092
272	1624
273	989
276	2639
282	3197
283	1139
286	3431
289	337
294	3197
298	893
300	3241
301	1860
301	613
302	3507
303	893
305	183
306	930
306	3615
306	653
306	436
309	2740
310	1893
310	2690
310	4028
310	4423
310	3197
310	436
310	1309
310	2763
310	754
312	1236
312	3385
313	3119
314	77
321	2542
321	2883
321	760
322	3436
322	590
322	908
322	3024
322	4339
322	3293
322	3578
322	475
322	2881
323	399
326	2973
328	2846
329	1761
329	3523
331	3669
332	1578
334	997
335	1236
344	358
355	1371
357	2039
358	2730
359	3743
359	295
361	1203
365	1373
367	2851
367	3866
367	1087
367	4217
367	77
367	3392
367	3411
367	3093
367	3401
367	1986
370	865
371	2421
371	1264
372	3521
372	931
372	3567
372	4213
372	16
372	1203
372	378
372	1476
372	2748
376	2578
382	1436
392	1835
394	3972
395	2382
396	3452
398	2540
398	4689
398	3233
401	1073
402	1540
403	457
404	2333
405	4562
405	765
407	4179
407	2135
407	1763
409	1759
409	2740
409	803
409	118
417	2005
420	4423
420	3459
420	3378
423	1945
424	2590
429	4459
431	3329
432	3921
434	3221
434	3175
434	714
434	3196
437	3866
437	4576
442	3329
443	1285
444	375
453	3385
454	2577
454	1610
455	2159
456	375
478	4401
479	2131
484	4467
486	4659
488	1196
489	3972
490	670
490	3657
491	4603
494	4079
496	3967
496	2920
496	1954
498	2681
499	3401
499	1691
500	3534
501	268
502	4670
502	1314
505	1369
505	1578
505	3385
505	1596
505	855
505	3267
507	2577
511	1012
512	3571
512	4449
519	208
520	1879
522	2520
522	3385
525	2430
528	4212
528	1610
528	1169
528	4250
528	3856
533	4449
534	1373
535	950
542	2881
548	941
550	1540
553	4273
554	318
554	2408
554	1831
554	4761
559	475
562	2920
562	4122
565	1759
566	378
568	3241
569	223
571	1348
571	2542
571	1902
573	2906
578	1950
579	816
580	816
582	3285
582	357
582	4483
583	3714
583	3669
583	3866
583	2131
583	2507
583	4009
585	2740
587	893
590	1540
592	2956
594	3871
599	3153
602	816
603	2840
603	4523
605	2986
610	273
610	414
610	3009
610	3197
610	3164
610	4548
610	3841
610	1603
610	816
610	1139
611	714
614	1373
615	27
620	3135
622	2362
625	616
629	4548
629	1619
631	730
635	2163
638	3291
641	402
642	3399
647	1759
647	223
649	3300
649	1166
649	1645
649	4768
649	3267
649	1798
650	3274
650	67
650	1763
650	956
650	187
651	1048
651	718
651	3385
654	421
654	2105
656	3192
656	436
656	3196
656	223
656	2697
658	4235
667	2188
672	3401
677	4548
681	206
681	1783
681	1822
681	4509
681	1041
681	475
681	4228
681	4271
682	74
682	343
682	1999
682	247
684	3567
686	4465
689	3940
692	3197
696	2659
698	1105
699	1803
702	760
702	2319
702	2763
702	842
702	1099
702	2484
702	1960
702	2918
702	1254
702	2748
711	4366
713	2553
715	77
721	3490
725	3275
725	1548
726	3999
729	2305
731	2273
734	1135
735	3385
736	1139
737	1252
738	4401
743	3197
743	4402
743	3422
744	2362
744	2954
744	1540
744	4112
744	284
744	2299
744	4615
749	4422
752	3011
752	4423
752	3378
752	74
752	930
752	24
754	3901
756	3999
756	1945
756	1224
756	1566
756	4380
756	2219
757	2612
757	2219
757	3615
757	2305
757	1857
757	1891
757	649
757	2358
757	2697
757	362
758	2981
758	2092
758	1392
761	997
765	1300
765	2750
765	2331
765	1799
765	250
767	2092
775	436
775	358
775	671
775	284
775	1835
775	3507
775	1110
775	3534
775	3522
775	1236
776	4627
779	1884
780	4748
781	295
783	4467
786	3348
790	947
790	24
790	1499
790	1945
790	3811
790	1502
792	375
795	1624
795	1610
795	421
796	132
808	3399
809	1686
812	2092
817	3274
817	158
817	3366
817	2131
817	3489
817	3267
819	2025
820	2540
821	3011
824	1952
824	1253
824	583
824	4418
826	3267
833	3972
835	375
837	78
837	2987
837	3787
841	4548
844	3023
845	4449
852	1954
852	3615
852	247
858	2577
860	1096
860	2149
861	1948
865	1030
865	4159
865	2881
865	3368
865	528
865	2128
865	752
865	1699
865	997
865	522
866	3197
867	1540
868	493
872	208
874	1676
875	247
879	3253
879	2060
882	3075
882	328
883	1505
883	997
883	3401
889	1390
890	4423
894	3669
895	1540
897	3667
899	375
899	1902
903	3972
903	132
909	1763
909	2079
913	2092
916	1835
924	1108
924	3658
924	1165
924	2314
924	546
924	3538
924	399
924	782
926	2542
927	4548
927	4744
928	1540
931	3967
933	3866
933	350
933	1699
933	3291
933	269
934	396
937	375
938	2094
940	4103
947	539
947	2598
947	2459
947	3671
947	4029
954	247
955	1238
955	1105
955	3241
955	1835
958	291
958	1540
960	3060
962	1285
963	1902
967	3866
967	3516
967	857
967	3972
969	4485
972	1578
973	2305
974	4548
976	1540
977	2921
980	801
983	2542
984	1073
984	4216
984	359
984	1253
994	782
996	1711
998	4562
1001	2476
1004	421
1005	2646
1005	4670
1006	1578
1007	4001
1009	3196
1012	1077
1012	4523
1012	4401
1012	1954
1016	2305
1017	419
1023	3053
1023	765
1024	838
1026	311
1026	1210
1026	3948
1026	2655
1029	3615
1031	838
1032	3613
1035	3274
1035	3865
1035	540
1036	79
1037	1218
1041	2651
1044	1348
1047	1373
1047	475
1055	2393
1057	2142
1058	522
1066	3972
1066	1897
1075	157
1075	2763
1075	3569
1075	3109
1075	1499
1075	3373
1075	3559
1075	1635
1075	893
1075	3467
1078	893
1079	2206
1088	2372
1100	3859
1107	2362
1108	1879
1112	3972
1112	3464
1112	3740
1112	605
1115	893
1115	2092
1116	931
1117	2660
1117	522
1120	4751
1121	2239
1125	1572
1132	4122
1135	378
1135	375
1135	4303
1137	4553
1138	2740
1138	3197
1138	930
1142	3197
1145	2166
1153	2959
1158	4159
1160	2993
1163	4727
1163	265
1163	3254
1163	1738
1163	519
1163	3522
1165	1711
1169	1945
1169	3197
1169	3211
1169	1594
1169	2578
1172	1196
1173	4467
1175	9
1180	375
1181	1474
1181	3567
1183	1954
1185	4670
1187	3218
1187	3714
1187	4422
1187	459
1187	546
1188	4670
1189	3912
1195	3574
1195	4553
1195	631
1195	2674
1195	2433
1198	3395
1199	1954
1200	1129
1200	4401
1200	375
1201	2740
1203	2987
1208	3546
1209	1502
1210	1196
1210	161
1216	5
1218	4756
1218	4420
1223	4273
1223	2846
1224	1835
1226	2105
1235	3871
1235	256
1235	1105
1235	4339
1238	4422
1243	2092
1244	436
1246	2967
1255	2151
1256	3197
1256	3569
1256	2178
1257	2058
1257	3565
1257	1216
1257	1702
1257	2965
1257	2946
1257	3220
1257	2799
1257	2153
1257	4640
1259	1126
1264	1122
1268	1610
1272	2150
1274	2525
1278	3241
1281	1096
1281	3522
1281	3401
1281	3241
1281	4072
1281	997
1281	2705
1281	169
1281	4380
1281	4100
1284	487
1285	1999
1288	1348
1288	1007
1289	3489
1289	3401
1289	3628
1290	4395
1291	1578
1291	4122
1292	997
1293	3566
1293	25
1293	501
1293	2763
1293	4089
1294	3921
1294	838
1294	3160
1294	3268
1294	4306
1294	2386
1294	4406
1295	2092
1300	1745
1306	92
1307	1118
